feature	community	eigenvector_centrality	weighted_eigenvector_centrality	degree	source
Prs.Disease.diffuse_large_B-cell_lymphoma	3	0.5477225575051661	0.639278897517456	3	Prs
Meta.M00249	3	0.3651483716701104	0.5811128488211341	2	Meta
Meta.Streptococcus_salivarius	3	0.27386127875258304	0.2895660003270588	1	Meta
Prs.Disease.systemic_scleroderma	3	0.18257418583505558	0.2748438796488483	1	Prs
Meta.M00511	3	0.4564354645876387	0.27403321070989833	2	Meta
Prs.Disease.cutaneous_squamous_cell_carcinoma	3	0.3651483716701108	0.12212185837005332	2	Prs
Meta.M00302	3	0.2738612787525832	0.05678683141095085	2	Meta
Prs.Disease.endometrial_carcinoma	3	0.1825741858350555	0.029488721855652288	2	Prs
Meta.M00299	3	0.09128709291752757	0.011850890089109774	1	Meta
