feature	community	eigenvector_centrality	weighted_eigenvector_centrality	degree	source
Psy.Terror_Assessment_Score	9	0.4903103754056477	0.5865220778343805	3	Psy
Prs.Disease.Ewing_sarcoma	9	0.43976214515866446	0.41117958936788734	2	Prs
Prs.Quant.corneal_topography	9	0.3174753736545105	0.39799181400465333	2	Prs
Meta.M00353	9	0.40489073363909317	0.32093512847013833	2	Meta
Prs.Quant.leukocyte_count	9	0.3844530306720808	0.3103002533828616	3	Prs
Prs.Quant.acute_insulin_response_measurement	9	0.2408620144718354	0.27612970507186163	1	Prs
Meta.M00540	9	0.1559578623649566	0.13882935341566208	1	Meta
Meta.M00572	9	0.1888602323800902	0.13208403547235953	1	Meta
Meta.Bacteroides_fragilis	9	0.18886023238008987	0.1275645473092818	1	Meta
