feature	community	eigenvector_centrality	weighted_eigenvector_centrality	degree	source
Prs.Quant.mean_platelet_volume	3	0.40824829046386346	0.5925804941704857	3	Prs
Health.Average_platelet_volume(fL)	3	0.4629100498862756	0.5053713700590808	3	Health
Health.Platelet_distribution_width(fL)	3	0.46291004988627554	0.47672682274181155	3	Health
Prs.Quant.platelet_component_distribution_width	3	0.4082482904638633	0.33411534597492315	3	Prs
Prs.Quant.PR_interval	3	0.4082482904638629	0.19291265773069466	3	Prs
Meta.M00467	3	0.15430334996209175	0.1138361274133868	1	Meta
Meta.M00377	3	0.15430334996209163	0.05881243531815587	1	Meta
ECG.P-R_interval	3	0.15430334996209194	0.0302282707175894	1	ECG
