feature	community	eigenvector_centrality	weighted_eigenvector_centrality	degree	source
Psy.Hostile_Assessment_score	4	0.5238832639240604	0.5468672757914552	10	Psy
Prs.Disease.multiple_system_atrophy	4	0.40558805467756187	0.39618803585839085	7	Prs
Meta.M00303	4	0.3009286249285483	0.28814201066928286	3	Meta
Meta.M00272	4	0.30092862492854827	0.2837396540873781	3	Meta
Meta.M00806	4	0.3009286249285484	0.2826970817090348	3	Meta
Meta.M00270	4	0.23773411629177232	0.24003940726093162	2	Meta
Meta.M00266	4	0.2377341162917725	0.2343539800883614	2	Meta
Prs.Quant.BMI-adjusted_waist-hip_ratio	4	0.24707216695359333	0.20969316372047728	4	Prs
Meta.M00088	4	0.13399544697776383	0.18103109101492584	1	Meta
Prs.Disease.insomnia	4	0.13399544697776372	0.1766621223218967	1	Prs
Meta.M00239	4	0.1339954469777637	0.14288658086149422	1	Meta
Meta.M00044	4	0.13399544697776372	0.14232013841348795	1	Meta
Meta.M00276	4	0.1339954469777637	0.12969020474169646	1	Meta
Meta.M00193	4	0.10373866931400864	0.10223822586068965	1	Meta
Meta.M00268	4	0.10373866931400873	0.09896936239840885	1	Meta
Meta.M00457	4	0.06319450863677609	0.047824141030567584	1	Meta
