feature	community	eigenvector_centrality	weighted_eigenvector_centrality	degree	source
Prs.Quant.optic_disc_size_measurement	8	0.463071793463047	0.4485710814680313	4	Prs
Meta.M00065	8	0.20336543081345054	0.3802361525175978	2	Meta
Meta.M00364	8	0.4053172618094744	0.32782008461373036	3	Meta
Prs.Quant.spine_bone_mineral_density	8	0.10809600260248316	0.30882457758181237	2	Prs
Meta.Alistipes_onderdonkii	8	0.2865735729092411	0.2981677510079256	4	Meta
Meta.M00366	8	0.4053172618094744	0.29443325709792245	3	Meta
Prs.Disease.amyotrophic_lateral_sclerosis	8	0.38666555661255425	0.2607303739975427	4	Prs
Meta.M00315	8	0.10023068836469028	0.24215417766805478	3	Meta
Prs.Disease.ovarian_mucinous_adenocarcinoma	8	0.2886280358655051	0.2395440192251334	2	Prs
Prs.Quant.hip_bone_mineral_density	8	0.13772242723822303	0.1975252521787551	2	Prs
Prs.Disease.neoplasm_of_mature_B-cells	8	0.10203509111664101	0.14726989085152298	1	Prs
Prs.Disease.Dupuytren_Contracture	8	0.10203509111664101	0.1048278925565212	1	Prs
Meta.M00010	8	0.13767304116742046	0.0836789482346254	1	Meta
Meta.M00695	8	0.13767304116742035	0.08196766238157827	1	Meta
Prs.Disease.Crohn's_disease	8	0.035687336121582265	0.07972557320612067	1	Prs
