feature	community	eigenvector_centrality	weighted_eigenvector_centrality	degree	source
Prs.Disease.basal_cell_carcinoma	6	0.6015009550075457	0.6128437299141171	4	Prs
Meta.M00842	6	0.4253254041760202	0.46112919263972857	2	Meta
Meta.M00843	6	0.42532540417602	0.4003502450937797	2	Meta
Prs.Quant.refractive_error_measurement	6	0.3717480344601844	0.3527358256612913	2	Prs
Meta.M00840	6	0.2628655560595668	0.2810072162351376	1	Meta
Meta.M00740	6	0.2628655560595667	0.2193501615512541	1	Meta
