feature	community	eigenvector_centrality	weighted_eigenvector_centrality	degree	source
Prs.Disease.tooth_agenesis	8	0.5395366037873047	0.5797822846915455	7	Prs
Prs.Quant.eyelid_sagging_measurement	8	0.45705607224241185	0.4047869839284016	6	Prs
Meta.M00098	8	0.3226354364369262	0.3182595258786941	2	Meta
Meta.M00077	8	0.3226354364369263	0.3128262070096023	2	Meta
Meta.M00076	8	0.32263543643692616	0.2946329277363191	2	Meta
Meta.M00330	8	0.17466878076015838	0.2743761075586804	1	Meta
Meta.M00308	8	0.17466878076015838	0.19334345026755712	1	Meta
Meta.M00045	8	0.17466878076015863	0.17247801542403396	1	Meta
Meta.M00475	8	0.14796665567676784	0.16416451458604991	1	Meta
Meta.M00474	8	0.17466878076015827	0.14836483180585588	1	Meta
Meta.M00392	8	0.14796665567676778	0.11001823858048382	1	Meta
Meta.M00620	8	0.14796665567676798	0.10277815107085803	1	Meta
