feature	community	eigenvector_centrality	weighted_eigenvector_centrality	degree	source
Meta.M00137	10	0.6650326152292461	0.6505022757317909	5	Meta
Prs.Disease.narcolepsy_with_cataplexy	10	0.3641966540074469	0.39677505450326755	2	Prs
Prs.Disease.pancreatic_carcinoma	10	0.34626760549858937	0.363990578003577	2	Prs
Prs.Quant.total_iron_binding_capacity	10	0.2833900981071794	0.2867153746130693	1	Prs
Prs.Disease.aortic_stenosis	10	0.2833900981071795	0.25095209361831544	1	Prs
Meta.M00743	10	0.18962905040421957	0.23914478777119402	2	Meta
Prs.Quant.gout	10	0.2833900981071793	0.23365031506656436	1	Prs
Meta.M00202	10	0.14755488444691814	0.1402018535884328	1	Meta
Prs.Quant.mathematical_ability	10	0.08080655590026778	0.10151495548399359	1	Prs
